STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900319,58,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900320,54,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900321,37,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900322,53,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900323,64,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900324,65,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900325,35,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900326,47,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900327,53,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900328,41,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900329,51,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900330,48,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900331,39,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900401,44,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900402,44,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900403,51,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900404,43,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900405,44,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900406,55,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900407,49,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900408,47,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900409,48,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900410,66,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900411,58,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900412,55,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900413,49,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900414,53,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900415,54,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900416,64,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900417,67,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900418,60,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900419,53,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900420,62,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900421,66,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900422,64,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900423,72,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900424,80,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900425,63,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900426,68,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900427,81,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900428,85,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900429,91,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900430,58,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900501,57,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900502,80,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900503,64,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900504,68,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900505,59,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900506,70,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900507,66,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900508,66,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900509,75,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900510,79,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900511,65,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900512,59,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900513,66,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900514,67,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900515,75,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900516,75,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900517,64,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900518,62,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900519,66,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900520,70,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900521,66,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900522,62,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900523,65,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900524,64,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900525,50,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900526,57,76
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900527,60,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900528,74,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900529,56,76
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900530,59,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900531,49,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900601,76,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900602,72,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900603,83,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900604,81,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900605,73,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900606,72,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900607,78,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900608,82,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900609,76,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900610,79,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900611,80,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900612,69,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900613,80,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900614,81,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900615,62,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900616,64,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900617,82,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900618,83,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900619,85,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900620,83,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900621,77,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900622,78,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900623,88,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900624,83,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900625,77,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900626,77,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900627,82,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900628,86,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900629,82,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900630,75,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900701,85,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900702,80,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900703,86,77
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900704,85,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900705,92,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900706,83,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19900707,86,52
