STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800926,63,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800927,73,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800928,65,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800929,71,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800930,76,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801001,68,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801002,80,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801003,65,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801004,63,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801005,65,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801006,68,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801007,64,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801008,65,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801009,70,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801010,70,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801011,62,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801012,64,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801013,60,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801014,55,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801015,58,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801016,60,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801017,75,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801018,80,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801019,72,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801020,56,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801021,55,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801022,70,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801023,60,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801024,55,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801025,52,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801026,63,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801027,50,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801028,49,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801029,51,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801030,50,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801031,52,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801101,56,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801102,51,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801103,50,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801104,54,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801105,53,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801106,55,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801107,50,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801108,65,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801109,-9999,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801110,-9999,37
