STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000210,46,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000211,49,13
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000212,49,19
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000213,33,14
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000214,37,17
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000215,46,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000216,42,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000217,50,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000218,34,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000219,32,26
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000220,31,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000221,37,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000222,43,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000223,54,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000224,55,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000225,65,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000226,48,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000227,41,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000228,57,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000229,52,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000301,56,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000306,57,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000307,56,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000308,70,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000309,69,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000310,72,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000311,55,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000312,40,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000313,49,26
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000314,48,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000315,56,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000316,70,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000317,65,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000318,36,19
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000319,40,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000320,32,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000321,45,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000322,43,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000323,52,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000324,70,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000325,71,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000326,69,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000327,65,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000328,58,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000329,58,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000330,53,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000331,58,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000401,58,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000402,66,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000403,67,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000404,67,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000405,64,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000406,46,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000407,71,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000408,64,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000409,78,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000410,47,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000411,55,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000412,42,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000413,52,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000414,53,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000415,58,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000416,59,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000417,76,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000418,49,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000419,47,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000420,64,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000421,64,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000422,48,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000423,48,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000424,48,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000425,70,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000426,56,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000427,49,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000428,51,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000429,63,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000430,71,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000501,71,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000502,71,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000503,69,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000504,67,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000505,74,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000506,86,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000507,89,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000508,91,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000509,93,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000510,91,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000511,62,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000512,76,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000513,69,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000514,76,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000515,74,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000516,66,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000517,71,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000518,72,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000519,81,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000520,58,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000521,50,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000522,54,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000523,57,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000524,65,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000525,82,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000526,76,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000527,46,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000528,70,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000529,70,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000530,64,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000531,65,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000601,73,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000602,87,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000603,90,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000604,90,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000605,75,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000606,68,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000607,54,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000608,51,78
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000609,55,80
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000610,88,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000611,92,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000612,93,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000613,71,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000614,59,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000615,61,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000616,74,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000617,85,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000618,89,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000619,71,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000620,71,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000621,78,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000622,84,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000623,84,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000624,83,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000625,85,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000626,90,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000627,89,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000628,86,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000629,82,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000630,78,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000701,82,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000702,84,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000703,88,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000704,86,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000705,85,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000706,86,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000707,81,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000708,80,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000709,80,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000710,83,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000711,90,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000712,86,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000713,85,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000714,89,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000715,78,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000716,68,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000717,80,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000718,83,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000719,88,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000720,66,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000721,79,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000722,84,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000723,81,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000724,80,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000725,76,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000726,76,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000727,67,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000728,67,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000729,78,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000730,75,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000731,74,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000801,80,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000802,76,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000803,86,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000804,81,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000805,80,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000806,83,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000807,74,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000808,90,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000809,91,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000810,87,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000811,85,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000812,82,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000813,65,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000814,80,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000815,70,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000816,81,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000817,83,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000818,78,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000819,62,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000820,78,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000821,75,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000822,77,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000823,76,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000824,78,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000825,81,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000826,81,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000827,83,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000828,84,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000829,78,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000830,78,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20000831,80,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001001,68,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001002,71,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001003,73,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001004,82,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001005,76,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001006,60,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001007,69,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001008,61,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001009,56,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001010,52,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001011,50,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001012,69,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001013,72,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001014,76,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001015,80,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001016,77,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001017,58,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001018,55,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001019,56,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001020,65,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001021,69,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001022,75,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001023,63,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001024,62,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001025,69,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001026,70,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001027,72,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001028,66,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001029,59,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001030,49,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001031,53,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001101,60,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001102,61,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001103,65,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001104,66,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001105,68,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001106,53,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001107,57,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001108,58,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001109,60,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001110,60,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001111,58,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001112,58,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001113,53,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001114,50,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001115,51,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001116,48,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001117,47,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001118,53,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001119,46,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001120,41,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001121,45,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001122,40,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001123,35,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001124,37,16
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001125,38,18
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001126,46,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001127,51,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001128,50,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001129,49,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001130,50,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001201,43,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001202,42,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001203,35,15
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001204,37,15
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001205,47,30
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001206,45,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001207,32,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001208,35,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001209,29,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001210,35,17
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001211,38,17
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001212,48,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001213,50,15
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001214,32,16
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001215,49,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001216,38,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001217,63,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001218,64,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001219,34,22
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001220,36,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001221,32,16
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001222,34,17
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001223,30,8
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001224,29,10
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001225,30,14
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001226,21,9
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001227,29,10
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001228,29,12
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001229,32,11
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001230,30,11
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20001231,28,20
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010101,29,18
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010102,32,11
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010103,27,9
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010104,32,10
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010105,33,10
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010106,29,17
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010107,39,21
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010108,44,23
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,20010109,-9999,-9999
