STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00283704,HARRISON NJ US,20101222,38,27
GHCND:USC00283704,HARRISON NJ US,20101223,35,30
GHCND:USC00283704,HARRISON NJ US,20101224,40,28
GHCND:USC00283704,HARRISON NJ US,20101225,32,25
GHCND:USC00283704,HARRISON NJ US,20101226,29,22
GHCND:USC00283704,HARRISON NJ US,20101227,28,18
GHCND:USC00283704,HARRISON NJ US,20101228,38,23
GHCND:USC00283704,HARRISON NJ US,20101229,40,27
GHCND:USC00283704,HARRISON NJ US,20101230,40,21
GHCND:USC00283704,HARRISON NJ US,20101231,45,35
GHCND:USC00283704,HARRISON NJ US,20110101,50,33
GHCND:USC00283704,HARRISON NJ US,20110102,51,42
GHCND:USC00283704,HARRISON NJ US,20110103,37,27
GHCND:USC00283704,HARRISON NJ US,20110104,40,28
GHCND:USC00283704,HARRISON NJ US,20110105,40,27
GHCND:USC00283704,HARRISON NJ US,20110106,34,24
GHCND:USC00283704,HARRISON NJ US,20110107,34,23
GHCND:USC00283704,HARRISON NJ US,20110108,27,19
GHCND:USC00283704,HARRISON NJ US,20110109,32,26
GHCND:USC00283704,HARRISON NJ US,20110110,34,24
GHCND:USC00283704,HARRISON NJ US,20110111,30,22
GHCND:USC00283704,HARRISON NJ US,20110112,32,23
GHCND:USC00283704,HARRISON NJ US,20110113,31,18
GHCND:USC00283704,HARRISON NJ US,20110114,30,16
GHCND:USC00283704,HARRISON NJ US,20110115,37,20
GHCND:USC00283704,HARRISON NJ US,20110116,35,26
GHCND:USC00283704,HARRISON NJ US,20110117,27,19
GHCND:USC00283704,HARRISON NJ US,20110118,38,23
GHCND:USC00283704,HARRISON NJ US,20110119,42,35
GHCND:USC00283704,HARRISON NJ US,20110120,35,30
GHCND:USC00283704,HARRISON NJ US,20110121,33,18
GHCND:USC00283704,HARRISON NJ US,20110122,25,12
GHCND:USC00283704,HARRISON NJ US,20110123,25,11
GHCND:USC00283704,HARRISON NJ US,20110124,22,5
GHCND:USC00283704,HARRISON NJ US,20110125,37,22
GHCND:USC00283704,HARRISON NJ US,20110126,34,29
GHCND:USC00283704,HARRISON NJ US,20110127,37,28
GHCND:USC00283704,HARRISON NJ US,20110128,37,28
GHCND:USC00283704,HARRISON NJ US,20110129,37,25
GHCND:USC00283704,HARRISON NJ US,20110130,39,26
GHCND:USC00283704,HARRISON NJ US,20110131,31,21
GHCND:USC00283704,HARRISON NJ US,20110201,28,23
GHCND:USC00283704,HARRISON NJ US,20110202,36,27
GHCND:USC00283704,HARRISON NJ US,20110203,34,24
GHCND:USC00283704,HARRISON NJ US,20110204,34,18
GHCND:USC00283704,HARRISON NJ US,20110205,41,25
GHCND:USC00283704,HARRISON NJ US,20110206,46,36
GHCND:USC00283704,HARRISON NJ US,20110207,45,29
GHCND:USC00283704,HARRISON NJ US,20110208,40,18
GHCND:USC00283704,HARRISON NJ US,20110209,30,14
GHCND:USC00283704,HARRISON NJ US,20110210,28,21
GHCND:USC00283704,HARRISON NJ US,20110211,38,16
GHCND:USC00283704,HARRISON NJ US,20110212,40,25
GHCND:USC00283704,HARRISON NJ US,20110213,46,24
GHCND:USC00283704,HARRISON NJ US,20110214,60,40
GHCND:USC00283704,HARRISON NJ US,20110215,39,27
GHCND:USC00283704,HARRISON NJ US,20110216,49,24
GHCND:USC00283704,HARRISON NJ US,20110217,65,42
GHCND:USC00283704,HARRISON NJ US,20110218,69,44
GHCND:USC00283704,HARRISON NJ US,20110219,55,23
GHCND:USC00283704,HARRISON NJ US,20110220,40,21
GHCND:USC00283704,HARRISON NJ US,20110221,37,24
GHCND:USC00283704,HARRISON NJ US,20110222,35,16
GHCND:USC00283704,HARRISON NJ US,20110223,41,23
GHCND:USC00283704,HARRISON NJ US,20110224,43,23
GHCND:USC00283704,HARRISON NJ US,20110225,57,33
GHCND:USC00283704,HARRISON NJ US,20110226,44,31
GHCND:USC00283704,HARRISON NJ US,20110227,51,37
GHCND:USC00283704,HARRISON NJ US,20110228,60,40
GHCND:USC00283704,HARRISON NJ US,20110301,45,33
GHCND:USC00283704,HARRISON NJ US,20110302,54,32
GHCND:USC00283704,HARRISON NJ US,20110303,33,19
GHCND:USC00283704,HARRISON NJ US,20110304,40,34
GHCND:USC00283704,HARRISON NJ US,20110305,64,40
GHCND:USC00283704,HARRISON NJ US,20110306,56,49
GHCND:USC00283704,HARRISON NJ US,20110307,53,33
GHCND:USC00283704,HARRISON NJ US,20110308,47,29
GHCND:USC00283704,HARRISON NJ US,20110309,44,32
GHCND:USC00283704,HARRISON NJ US,20110310,53,38
GHCND:USC00283704,HARRISON NJ US,20110311,57,39
GHCND:USC00283704,HARRISON NJ US,20110312,56,38
GHCND:USC00283704,HARRISON NJ US,20110313,52,41
GHCND:USC00283704,HARRISON NJ US,20110314,49,37
GHCND:USC00283704,HARRISON NJ US,20110315,45,31
GHCND:USC00283704,HARRISON NJ US,20110316,57,38
GHCND:USC00283704,HARRISON NJ US,20110317,66,43
GHCND:USC00283704,HARRISON NJ US,20110318,77,50
GHCND:USC00283704,HARRISON NJ US,20110319,66,38
GHCND:USC00283704,HARRISON NJ US,20110320,49,33
GHCND:USC00283704,HARRISON NJ US,20110321,45,34
GHCND:USC00283704,HARRISON NJ US,20110322,50,39
GHCND:USC00283704,HARRISON NJ US,20110323,42,32
GHCND:USC00283704,HARRISON NJ US,20110324,43,30
