STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TOBS
GHCND:USC00283704,HARRISON NJ US,20110122,0,6,0,12
GHCND:USC00283704,HARRISON NJ US,20110123,0,6,0,16
GHCND:USC00283704,HARRISON NJ US,20110124,0,6,0,11
GHCND:USC00283704,HARRISON NJ US,20110125,0.22,8,1.5,32
GHCND:USC00283704,HARRISON NJ US,20110126,0.35,10,2.7,32
GHCND:USC00283704,HARRISON NJ US,20110127,1.32,24,13.3,30
GHCND:USC00283704,HARRISON NJ US,20110128,0,20,0,33
GHCND:USC00283704,HARRISON NJ US,20110129,0.03,19,0.1,31
GHCND:USC00283704,HARRISON NJ US,20110130,0,16,0,30
GHCND:USC00283704,HARRISON NJ US,20110131,0,15,0,26
GHCND:USC00283704,HARRISON NJ US,20110201,0.12,15,1,27
GHCND:USC00283704,HARRISON NJ US,20110202,1.02,15,0.2,27
GHCND:USC00283704,HARRISON NJ US,20110203,0,14,0,33
GHCND:USC00283704,HARRISON NJ US,20110204,0,14,0,27
GHCND:USC00283704,HARRISON NJ US,20110205,0.27,13,0,27
GHCND:USC00283704,HARRISON NJ US,20110206,0,11,0,39
GHCND:USC00283704,HARRISON NJ US,20110207,0.09,10,0,39
GHCND:USC00283704,HARRISON NJ US,20110208,0.09,9,0,38
GHCND:USC00283704,HARRISON NJ US,20110209,0,9,0,18
GHCND:USC00283704,HARRISON NJ US,20110210,0,9,0,21
GHCND:USC00283704,HARRISON NJ US,20110211,0,8,0,21
GHCND:USC00283704,HARRISON NJ US,20110212,0,7,0,21
GHCND:USC00283704,HARRISON NJ US,20110213,0,6,0,27
GHCND:USC00283704,HARRISON NJ US,20110214,0,3,0,30
GHCND:USC00283704,HARRISON NJ US,20110215,0,2,0,41
GHCND:USC00283704,HARRISON NJ US,20110216,0,1,0,38
GHCND:USC00283704,HARRISON NJ US,20110217,0,0,0,27
GHCND:USC00283704,HARRISON NJ US,20110218,0,0,0,45
GHCND:USC00283704,HARRISON NJ US,20110219,0,0,0,45
GHCND:USC00283704,HARRISON NJ US,20110220,0,0,0,-9999
GHCND:USC00283704,HARRISON NJ US,20110221,0.37,3,3.5,53
GHCND:USC00283704,HARRISON NJ US,20110222,0,2,0,23
GHCND:USC00283704,HARRISON NJ US,20110223,0,0,0,37
GHCND:USC00283704,HARRISON NJ US,20110224,0.02,0,0,28
GHCND:USC00283704,HARRISON NJ US,20110225,1.52,0,0,39
GHCND:USC00283704,HARRISON NJ US,20110226,0,0,0,33
GHCND:USC00283704,HARRISON NJ US,20110227,0,0,0,38
GHCND:USC00283704,HARRISON NJ US,20110228,0.55,0,0,41
